combo_id,step,first_omega_0,hidden_omega_0,train_mse_raw_minus1_1,full_mse_raw_minus1_1,mse,psnr,rmse,mae,max_abs,p95_abs,p99_abs,bias,steps_since_last_eval,train_interval_sec,eval_interval_sec,total_interval_sec,train_it_per_sec,effective_it_per_sec,combo_elapsed_sec
7,500,45.0,90.0,0.0029821423813700676,0.002899654908105731,0.0007248506299220026,31.397514793381426,0.026923049241304398,0.015294703654944897,0.40836361050605774,0.06286779046058655,0.10464509576559067,-0.002574661048129201,500,69.10152078700048,0.05732308299775468,69.15884386999824,7.235730766927795,7.229733350370606,69.15884563999862
7,1000,45.0,90.0,0.0015429274644702673,0.0015393500216305256,0.00038477889029309154,34.14788762207776,0.01961578242480755,0.01130743883550167,0.23669689893722534,0.0459061861038208,0.07637708634138107,0.00049940450116992,500,63.87333187100012,0.05680792999919504,63.930139800999314,7.82799308183594,7.821037175210186,133.08922096099923
7,1500,45.0,90.0,0.0008866740390658379,0.000890574068762362,0.00022258245735429227,36.52509067200101,0.01491919718682766,0.00909467414021492,0.1423642337322235,0.03406403586268425,0.056550778448581696,0.0004184734425507486,500,63.825553751998086,0.05679837700154167,63.88235212899963,7.8338529101182655,7.826887760649989,196.97175567000158
7,2000,45.0,90.0,0.0004966265987604856,0.0004888763651251793,0.00012216088362038136,39.13067834579109,0.011052641086280346,0.007138012908399105,0.12804538011550903,0.024479813873767853,0.0404651015996933,8.475829235976562e-05,500,63.794028474003426,0.05375859700143337,63.84778707100486,7.837724187676186,7.831124976092783,260.8197093199997
7,2500,45.0,90.0,0.0004987852880731225,0.0004975923802703619,0.00012429554772097617,39.05544427551777,0.011148791760206223,0.00828730221837759,0.12478846311569214,0.02224467322230339,0.035353418439626694,-0.00013513426529243588,500,63.904151896997064,0.055184552002174314,63.95933644899924,7.824217756710353,7.817466968230616,324.7792376990001
7,3000,45.0,90.0,0.0002760895877145231,0.00026474855258129537,6.611352728214115e-05,41.7970967178617,0.008131022565066814,0.006123664788901806,0.10845661163330078,0.01576005481183529,0.0241579357534647,-0.000303572160191834,500,63.88261199099725,0.054574731999309734,63.93718672299656,7.826855922398152,7.82017516920498,388.71659544200156
7,3500,45.0,90.0,0.00021407344320323318,0.00021558720618486404,5.384704491007142e-05,42.68838125503685,0.0073380544781684875,0.005560554098337889,0.09290510416030884,0.014293146319687366,0.02137030102312565,-0.0005083900759927928,500,63.83415513399814,0.05675396600054228,63.89090909999868,7.832797331623168,7.825839498032911,452.60767332199975
7,4000,45.0,90.0,0.0002233016857644543,0.00021819843095727265,5.449755190056749e-05,42.63623006346374,0.007382245734333992,0.005565878003835678,0.08743008971214294,0.01443631760776043,0.022088170051574707,-0.0001838003663579002,500,63.76321598100185,0.056977968000865076,63.820193949002714,7.841511634999311,7.834510819561889,516.4280449610014
7,4500,45.0,90.0,0.0002738427137956023,0.00027244837838225067,6.800929259043187e-05,41.67431742514057,0.008246774785220623,0.006181442644447088,0.10378611087799072,0.01638016104698181,0.024881228804588318,0.002028228249400854,500,63.78459789800036,0.05696610900122323,63.84156400700158,7.838882998048577,7.8318883281926555,580.2697867679999
7,5000,45.0,90.0,0.00021101086167618632,0.00022342352895066142,5.5807071476010606e-05,42.53310766861204,0.007470413111150265,0.0055776964873075485,0.0879371166229248,0.01482128631323576,0.022544220089912415,-0.0009624406229704618,500,63.877016881997406,0.05589495800086297,63.93291183999827,7.827541491545703,7.820698066299956,644.2028771279984
7,5500,45.0,90.0,0.0001886030804598704,0.00019136459741275758,4.7805398935452104e-05,43.20523053273482,0.0069141448475420475,0.005157966632395983,0.0943567156791687,0.013532108627259731,0.020700719207525253,-0.00014204756007529795,500,63.91085944099905,0.0553759149988764,63.966235355997924,7.823396592899644,7.8166238362676514,708.1692888340003
7,6000,45.0,90.0,0.00018831058696378022,0.00019084071391262114,4.7632096539018676e-05,43.22100302484036,0.006901600863784552,0.00519524235278368,0.07803651690483093,0.013587966561317444,0.020535577088594437,0.0011574369855225086,500,63.81781213100112,0.054061560997070046,63.87187369199819,7.8348032203553455,7.82817179297246,772.041331116001
7,6500,45.0,90.0,0.00020704623602796346,0.00020902784308418632,5.222385880188085e-05,42.82131041466581,0.007226607762277126,0.005498898681253195,0.07330262660980225,0.014363210648298264,0.0212322399020195,-0.001552550820633769,500,63.783334964999085,0.056800766000378644,63.840135730999464,7.839038210754792,7.832063548655807,835.8816489970013
7,7000,45.0,90.0,0.00029487040592357516,0.0002781410585157573,6.945036875549704e-05,41.583254439788874,0.008333688601851463,0.0062863146886229515,0.08635735511779785,0.016594450920820236,0.02476136013865471,0.0023918685037642717,500,63.77923533400099,0.056914718999905745,63.83615005300089,7.839542092055278,7.832552551882714,899.7179784489999
7,7500,45.0,90.0,0.0001647297031013295,0.00017162435688078403,4.28710482083261e-05,43.67835897746036,0.006547598633915186,0.004972504451870918,0.07926523685455322,0.012961863540112972,0.019284669309854507,0.00040522971539758146,500,63.794496933998744,0.05895394500112161,63.853450878999865,7.837666633178342,7.830430354460923,963.5715957579996
7,8000,45.0,90.0,0.00017631487571634352,0.00017977581592276692,4.490137507673353e-05,43.47740358794155,0.0067008486948907375,0.005014386493712664,0.11305809020996094,0.01314849965274334,0.020113617181777954,-0.0005780952051281929,500,63.84716217599998,0.05640941399906296,63.903571589999046,7.831201622112955,7.824288808268275,1027.475347907999
7,8500,45.0,90.0,0.00025168212596327066,0.00024343661789316684,6.07805595791433e-05,42.16235305884648,0.0077961888164281845,0.00583222322165966,0.07945999503135681,0.015543771907687187,0.023922856897115707,0.0015898675192147493,500,63.97026694200031,0.05704862700076774,64.02731556900108,7.816131210665937,7.809167002498474,1091.5028429669983
