combo_id,step,first_omega_0,hidden_omega_0,train_mse_raw_minus1_1,full_mse_raw_minus1_1,mse,psnr,rmse,mae,max_abs,p95_abs,p99_abs,bias,steps_since_last_eval,train_interval_sec,eval_interval_sec,total_interval_sec,train_it_per_sec,effective_it_per_sec,combo_elapsed_sec
4,500,45.0,30.0,0.004267270676791668,0.004256628453731537,0.0010634888894855976,29.73267042912452,0.0326111763715744,0.018139757215976715,0.4637407958507538,0.07542639225721359,0.12752246856689453,0.00016858638264238834,500,95.91097188899948,0.11541228499845602,96.02638417399794,5.213167900943224,5.206902293582249,96.02638656399722
4,1000,45.0,30.0,0.00248849974013865,0.002482193522155285,0.000620388425886631,32.07336313083541,0.02490759827196598,0.01410246454179287,0.3319518268108368,0.05832048878073692,0.09812183678150177,-0.0013763837050646544,500,96.16608406800151,0.11474858899964602,96.28083265700116,5.199338257825255,5.1931416274851046,192.3074650109993
4,1500,45.0,30.0,0.0014255072455853224,0.0014234622940421104,0.00035573868080973625,34.488689097681444,0.018861036747694016,0.01110465545207262,0.1960289180278778,0.04361309856176376,0.07379573583602905,6.485285121016204e-05,500,95.94596829199872,0.10402006900039851,96.04998836099912,5.211266391916718,5.205622702636618,288.35763846199916
4,2000,45.0,30.0,0.0009083084296435118,0.0009129865211434662,0.00022814542171545327,36.4178824196327,0.015104483813047409,0.009703224524855614,0.14165115356445312,0.03385430574417114,0.05638892576098442,0.0010387529619038105,500,95.9182606400027,0.1176396639966697,96.03590030399937,5.21277175653324,5.206386345286105,384.393726626
4,2500,45.0,30.0,0.0006126910448074341,0.0006198285846039653,0.00015487492782995105,38.10018882992386,0.012444875203073025,0.00832044705748558,0.11396270990371704,0.02722001075744629,0.04528142884373665,-0.00034953304566442966,500,95.96133586799988,0.10987852600010228,96.07121439399998,5.210431841922018,5.204472569165597,480.46511357899726
4,3000,45.0,30.0,0.0004775917041115463,0.0004947271081618965,0.000123602309031412,39.07973416057607,0.011117657646536827,0.007825798355042934,0.11281794309616089,0.023400094360113144,0.038660407066345215,0.00047506167902611196,500,96.07213951700032,0.1274891850007407,96.19962870200106,5.204422452895651,5.1975252581156735,576.6649408809972
4,3500,45.0,30.0,0.0003370236954651773,0.0003392778162378818,8.477414667140692e-05,40.717365730953134,0.009207287803292274,0.006307878531515598,0.1055794358253479,0.019529350101947784,0.03302677720785141,0.0004951214650645852,500,96.06640951000008,0.09207015300125931,96.15847966300134,5.204732877499207,5.199749431899387,672.8236124639989
4,4000,45.0,30.0,0.0003167349786963314,0.0003159441112075001,7.895297312643379e-05,41.02631511151667,0.008885548450052738,0.006345459260046482,0.09674865007400513,0.01824837364256382,0.030189651995897293,0.00032562814885750413,500,96.07187934000103,0.10594915800174931,96.17782849800278,5.204436547249026,5.198703358231705,769.0016241919984
4,4500,45.0,30.0,0.00027368785231374204,0.0002747052058111876,6.864186434540898e-05,41.63410929356207,0.0082850381731987,0.005957397166639566,0.0917898416519165,0.016903065145015717,0.027863021939992905,0.00014613619714509696,500,95.99407247099953,0.09954867299893522,96.09362114399846,5.208654942221078,5.203259009781084,865.095430456
4,5000,45.0,30.0,0.0002432991605019197,0.00024892931105569005,6.220131035661325e-05,42.06200466199018,0.007886780425906181,0.005750419571995735,0.08458179235458374,0.015927506610751152,0.026030249893665314,-0.0003341072588227689,500,95.85116321600071,0.11304849999942235,95.96421171600014,5.216420784307535,5.210275696107603,961.0598292519971
