combo_id,step,first_omega_0,hidden_omega_0,train_mse_raw_minus1_1,full_mse_raw_minus1_1,mse,psnr,rmse,mae,max_abs,p95_abs,p99_abs,bias,steps_since_last_eval,train_interval_sec,eval_interval_sec,total_interval_sec,train_it_per_sec,effective_it_per_sec,combo_elapsed_sec
12,500,15.0,30.0,0.006146807689219713,0.006039876956492662,0.0015094929840415716,28.211689011894837,0.03885219246149063,0.021519798785448074,0.5095078349113464,0.08802245557308197,0.1517478972673416,-0.0005450751632452011,500,31.25898108900583,0.02600589800567832,31.284986987011507,15.995403003582103,15.982106695699873,31.284990216998267
12,1000,15.0,30.0,0.0037821130827069283,0.003746181260794401,0.0009361659176647663,30.286471739750347,0.03059682808816433,0.01705765351653099,0.46695542335510254,0.07136799395084381,0.12004876136779785,0.00032924197148531675,500,31.249453907992574,0.025088273992878385,31.274542181985453,16.000279603993867,15.987444263468918,62.559822337992955
12,1500,15.0,30.0,0.0029780645854771137,0.002980033401399851,0.000744677847251296,31.280315653987685,0.027288785204291344,0.015502131544053555,0.3999113440513611,0.06366638094186783,0.10681311786174774,0.00016247911844402552,500,31.23941797100997,0.024930471001425758,31.264348442011396,16.005419834133836,15.992656969243797,93.82438820500101
12,2000,15.0,30.0,0.002627370413392782,0.002630458679050207,0.0006573545979335904,31.822002950031447,0.025638926774263382,0.014749284833669662,0.3731811046600342,0.05985225737094879,0.10007508099079132,4.745790647575632e-05,500,31.232228687993484,0.024952266001491807,31.257180953994975,16.00910408907878,15.996324196219463,125.08177927799989
12,2500,15.0,30.0,0.0023572873324155807,0.0023571946658194065,0.0005891234613955021,32.29793681470909,0.02427186630666256,0.014206956140697002,0.3389851450920105,0.0565570630133152,0.09468653053045273,0.0005779159255325794,500,31.245667378010694,0.02589855299447663,31.27156593100517,16.002218610055284,15.98896585809473,156.35357204500178
12,3000,15.0,30.0,0.002092096023261547,0.002096466487273574,0.0005239616730250418,32.80700479814942,0.022890208289027214,0.013218838721513748,0.29647326469421387,0.05326172709465027,0.08969113230705261,-5.991265788907185e-05,500,31.23831453800085,0.02621812700817827,31.26453266500903,16.00598519461602,15.992562734180744,187.6183355969988
12,3500,15.0,30.0,0.002549105789512396,0.0025439956225454807,0.0006357221864163876,31.967326316243295,0.025213532149791718,0.015270659700036049,0.384199857711792,0.058038465678691864,0.09689238667488098,-6.675742042716593e-05,500,31.24054141298984,0.025410059999558143,31.2659514729894,16.004844262785394,15.991837012602963,218.88454081799136
12,4000,15.0,30.0,0.002084024716168642,0.0020746085792779922,0.0005184581968933344,32.85286254878492,0.02276967652142048,0.01366337575018406,0.35627079010009766,0.05256861448287964,0.08786685019731522,-3.060029121115804e-05,500,31.2418892459973,0.02450057800160721,31.266389823998907,16.004153784139664,15.99161280897927,250.1511634639901
12,4500,15.0,30.0,0.0019332851516082883,0.001943050418049097,0.00048552246880717576,33.13790667191243,0.022034574300050735,0.013470327481627464,0.29850608110427856,0.050635892897844315,0.08418717235326767,-0.0002700949553400278,500,31.242164045004756,0.025856191001366824,31.268020236006123,16.00401301522338,15.990778956457053,281.41943308599
12,5000,15.0,30.0,0.0017380405915901065,0.001743634813465178,0.0004357329453341663,33.60779602249435,0.02087421715259552,0.012700747698545456,0.2864454984664917,0.04804253578186035,0.08062031865119934,7.506719703087583e-05,500,31.240299281998887,0.026328822990763,31.26662810498965,16.004968309894114,15.991490937911788,312.68629444499675
12,5500,15.0,30.0,0.0017355757299810648,0.0017296747537329793,0.00043223524698987603,33.64279821096795,0.02079026773571968,0.012653905898332596,0.27845221757888794,0.04788562282919884,0.07994572818279266,0.00024230111739598215,500,31.24246906999906,0.02551802300149575,31.267987093000556,16.003856765601498,15.990795906140267,343.95449293398997
12,6000,15.0,30.0,0.0015600360929965973,0.0015403639990836382,0.0003848839260172099,34.14670226052193,0.019618459045886993,0.012233535759150982,0.2757350206375122,0.04471037536859512,0.07519929111003876,0.0002480704861227423,500,31.24272879199998,0.026153680999414064,31.268882472999394,16.003723724927323,15.990338011975606,375.2236282679951
12,6500,15.0,30.0,0.0014679948799312115,0.0014771106652915478,0.00036911151255480945,34.328424089873465,0.019212275743484497,0.011905131861567497,0.23900729417800903,0.043942928314208984,0.07290428876876831,-3.338632814120501e-05,500,31.243960157007677,0.026262857994879596,31.270223015002557,16.00309299741107,15.989652512555294,406.4940735429991
12,7000,15.0,30.0,0.0013551847077906132,0.0013637416996061802,0.0003407917683944106,34.67510903882038,0.01846054568886757,0.011297757737338543,0.23931539058685303,0.0421905592083931,0.07065171748399734,-8.025967872526962e-06,500,31.155599147998146,0.025939861006918363,31.181539009005064,16.04847968497909,16.035128986276227,437.67584520399396
12,7500,15.0,30.0,0.001382508547976613,0.001359489280730486,0.00033971728407777846,34.688823566076096,0.018431421369314194,0.01172580011188984,0.23007673025131226,0.04153857380151749,0.06930246949195862,0.0003606276586651802,500,31.367948835002608,0.02574654899945017,31.393695384002058,15.939837272434726,15.92676471769537,469.0697602220025
