combo_id,step,first_omega_0,hidden_omega_0,train_mse_raw_minus1_1,full_mse_raw_minus1_1,mse,psnr,rmse,mae,max_abs,p95_abs,p99_abs,bias,steps_since_last_eval,train_interval_sec,eval_interval_sec,total_interval_sec,train_it_per_sec,effective_it_per_sec,combo_elapsed_sec
11,500,90.0,20.0,0.0041571687906980515,0.004153122194111347,0.001037707319483161,29.83925119952941,0.03221346437931061,0.01845722272992134,0.48925691843032837,0.07483720034360886,0.12394709885120392,-1.3192796359362546e-05,500,29.40418055600003,0.02502885600006266,29.42920941200009,17.0043847692934,16.98992293677177,29.429212001999986
11,1000,90.0,20.0,0.002720015123486519,0.0027177853044122458,0.0006790604675188661,31.680915518748158,0.02605878934264183,0.014945801347494125,0.35529670119285583,0.06096988916397095,0.10151073336601257,-1.6014981156331487e-05,500,29.389429859999836,0.02339166500041756,29.412821525000254,17.012919351678867,16.99938918049773,58.851419116000216
11,1500,90.0,20.0,0.0016706374008208513,0.0016686461167410016,0.0004169914755038917,33.79872823154448,0.020420368760824203,0.01235133595764637,0.24832552671432495,0.046915896236896515,0.07940486818552017,3.1039809982758015e-05,500,29.386890525000126,0.023755181000524317,29.41064570600065,17.014389446023156,17.000646806540022,88.26226763999966
11,2000,90.0,20.0,0.0009034527465701103,0.0009023575112223625,0.00022548012202605605,36.46891738818904,0.015015995129942894,0.009882761165499687,0.14894646406173706,0.03313707932829857,0.05606710538268089,-2.299305378983263e-06,500,29.389194590999978,0.023330164000071818,29.41252475500005,17.013055545017142,16.99956070296214,117.67498808300024
11,2500,90.0,20.0,0.0005236041615717113,0.0005231447285041213,0.000130714921397157,38.83674833914755,0.011433063074946404,0.007983002811670303,0.11700373888015747,0.024081233888864517,0.040329474955797195,-7.658235699636862e-05,500,29.389079672000662,0.023525161999714328,29.412604834000376,17.013122070520506,16.999514419818066,147.08779528499963
11,3000,90.0,20.0,0.0003441807348281145,0.0003447567578405142,8.614260877948254e-05,40.647819800150515,0.00928130466490984,0.006708360277116299,0.08756732940673828,0.01895805448293686,0.03134164214134216,0.0002564336755312979,500,29.387950499999533,0.02353216200026509,29.4114826619998,17.013775765003004,17.000163022927424,176.49947789399994
11,3500,90.0,20.0,0.00031358248088508844,0.0003268929722253233,8.166703628376126e-05,40.8795320477593,0.009036981500685215,0.006753784138709307,0.07922157645225525,0.018250785768032074,0.02837328612804413,0.002389629604294896,500,29.389502439000353,0.023808920000192302,29.413311359000545,17.01287733733429,16.999106081505467,205.91299264099962
11,4000,90.0,20.0,0.000203263625735417,0.00021199704497121274,5.296625749906525e-05,42.76000712450946,0.007277791853994131,0.005455136299133301,0.0643543004989624,0.01451055333018303,0.022734586149454117,-0.0011435577180236578,500,29.40737034799986,0.023814287999812223,29.43118463599967,17.0025403184004,16.98878268693301,235.34437972500018
11,4500,90.0,20.0,0.00016197851800825447,0.00015999487368389964,3.9973579987417907e-05,43.98226955088478,0.006322466302663088,0.004764597862958908,0.05637982487678528,0.012536576017737389,0.019593514502048492,-0.0004950021393597126,500,29.391410821000136,0.023450065000361064,29.414860886000497,17.0117726925429,16.998210596262467,264.7594405990003
11,5000,90.0,20.0,0.00013110479630995542,0.00013116156333126128,3.276968345744535e-05,44.845277537152356,0.005724480841308832,0.0043341596610844135,0.051622241735458374,0.01132904551923275,0.017461927607655525,0.00039855355862528086,500,29.388216514000305,0.023918269999740005,29.412134784000045,17.013621761014456,16.999786097539435,294.1717744309999
11,5500,90.0,20.0,0.00026066545979119837,0.00023138310643844306,5.781575964647345e-05,42.379537637492184,0.007603667676448822,0.00584415765479207,0.052297741174697876,0.015302852727472782,0.0218830443918705,0.0032467187847942114,500,29.08210168900041,0.023529160000180127,29.10563084900059,17.192705167835676,17.17880648572744,323.27760655899965
