combo_id,step,first_omega_0,hidden_omega_0,train_mse_raw_minus1_1,full_mse_raw_minus1_1,mse,psnr,rmse,mae,max_abs,p95_abs,p99_abs,bias,steps_since_last_eval,train_interval_sec,eval_interval_sec,total_interval_sec,train_it_per_sec,effective_it_per_sec,combo_elapsed_sec
1,500,30.0,10.0,0.008818093687295914,0.008799904957413673,0.0021981075406074524,26.579510638916485,0.04688397794961929,0.0259864442050457,0.5324456691741943,0.10514242202043533,0.18675939738750458,-2.641892569954507e-05,500,93.78019270499863,1.510114706999957,95.29030741199858,5.331616256887359,5.247123380956182,95.29031009199934
1,1000,30.0,10.0,0.005013651214540005,0.005007840692996979,0.001250993344001472,29.02745000994927,0.0353693850338459,0.01984401047229767,0.48390713334083557,0.08152905851602554,0.1368839144706726,-3.6977900890633464e-05,500,95.99819647099866,0.0991785139995045,96.09737498499817,5.208431182882185,5.203055755456956,191.38809773600042
1,1500,30.0,10.0,0.003646985860541463,0.0036449225153774023,0.0009105517528951168,30.406953652364116,0.030175350606441498,0.01687769964337349,0.45785799622535706,0.0705413743853569,0.11718627065420151,-1.4581901268684305e-05,500,96.24916230400049,0.10785845099962899,96.35702075500012,5.194850407328875,5.189035485761988,287.7453736209991
1,2000,30.0,10.0,0.0028991717845201492,0.002896205522119999,0.0007236559176817536,31.404678821074864,0.02690085396170616,0.015268975868821144,0.38148441910743713,0.06278667598962784,0.10510922968387604,0.0012173386057838798,500,96.32793547300025,0.1280781149998802,96.45601358800013,5.190602264492059,5.1837099772305315,384.2015930189991
1,2500,30.0,10.0,0.002453334629535675,0.0024549681693315506,0.0006134601426310837,32.12213648744138,0.024768127128481865,0.014128046110272408,0.35613125562667847,0.05801175907254219,0.09698458760976791,-0.0010876276064664125,500,96.21518231400114,0.09444524600257864,96.30962756000372,5.19668505504916,5.191588968491082,480.5114146779979
1,3000,30.0,10.0,0.0021680425852537155,0.0021701031364500523,0.0005422811955213547,32.65775455167911,0.023286931216716766,0.01371338963508606,0.33243227005004883,0.0542716309428215,0.09061655402183533,0.00030012655770406127,500,96.0303868359988,0.11581613600355922,96.14620297200236,5.2066852636332985,5.200413376133006,576.6578286399981
1,3500,30.0,10.0,0.0019359602592885494,0.0019357497803866863,0.0004837532469537109,33.15376106976966,0.021994391456246376,0.012734645046293736,0.309809148311615,0.05157291144132614,0.08612455427646637,-0.0012800229014828801,500,96.02719719699962,0.1006404020008631,96.12783759900049,5.206858208870252,5.201406923203263,672.7858775500008
1,4000,30.0,10.0,0.0017476915381848812,0.0017468889709562063,0.00043655658373609185,33.599594577734926,0.020893936976790428,0.01203218474984169,0.28880035877227783,0.048974670469760895,0.0819176584482193,-1.680480272625573e-05,500,96.29369365399907,0.10033078600099543,96.39402444000007,5.192448030881356,5.187043521678278,769.1801148510003
1,4500,30.0,10.0,0.0015965374186635017,0.0015960168093442917,0.00039886083686724305,33.99178603869217,0.01997150108218193,0.011437945067882538,0.2737520933151245,0.04680662229657173,0.07823028415441513,2.196688910771627e-05,500,96.19779165200089,0.11472369699913543,96.31251534900002,5.197624513136109,5.191433306338118,865.4928614709988
1,5000,30.0,10.0,0.0015064981998875737,0.0015053949318826199,0.0003762195410672575,34.24558650685486,0.019396379590034485,0.01133882999420166,0.25096023082733154,0.04524417221546173,0.07567355781793594,-0.00030453261570073664,500,96.1710881350009,0.10258638199957204,96.27367451700047,5.199067720832286,5.1935277479380675,961.7667288770008
